smiles,Fu_final,lgFu,Fu_train_test
COC1=CC=CC=C1C(C#N)NC(=O)C1CCCCC1C(=O)N1CCN(CC2C=CC(F)=CC=2)CC1,0.051,-1.292429824,train
COc1cc(ccc1F)N=C(c1ccccn1)O,0.051,-1.292429824,train
CC1C=CC(=CC=1)S(=O)(=O)N1N=CC2OC(C)=CC=2B1O,0.051,-1.292429824,train
OCC(CO)NC1=NC(=NC2N=C(NC3CC3)SC1=2)SCC1C=CC=C(F)C=1F,0.051,-1.292429824,train
OC(=O)c1cn(Cc2ccc(cc2)n2cccn2)c2c(c1=O)c(F)ccc2F,0.051,-1.292429824,test
O=C(c1ccc(cc1)OCc1ccccn1)Nc1cc(ccc1C)c1nccn1C,0.051,-1.292429824,train
O=C(c1ccc(cc1)OCc1ccccn1)Nc1cc(ccc1C)c1cnc[nH]1,0.051,-1.292429824,train
CN1CCN(CC1)c1ncc2c(c1)nc([nH]2)Nc1cc(C2CC2)c(c(n1)C)F,0.051,-1.292429824,train
C[C@@H]1O[C@@H](C)[C@H]2N(C1)c1c(CC32C(=NC(=O)N=C3O)O)cc2c(c1F)onc2C,0.051,-1.292429824,train
CCNC(=O)c1noc(c1c1ccc(cc1)CN1CCOCC1)c1cc(C(C)C)c(cc1O)O,0.051,-1.292429824,test
O=C1NC(=NC2=C1OC1C=CC(Br)=CC=12)C1CCCN1,0.051,-1.292429824,train
CCCC1COC(CN2C=NC=N2)(O1)C1C=CC(Cl)=CC=1Cl,0.0508,-1.294136288,test
COC1C=C(CCC(=O)CC(=O)CCC2C=C(OC)C(O)=CC=2)C=CC=1O,0.0501,-1.300162274,train
CCN(CCCN(C1CC2=CC=CC=C2C1)C1C=CC=CC=1)CC,0.050000001,-1.301029987,train
CNCCCCOC1C=CC=CC=1CC1C=CC=CC=1,0.050000001,-1.301029987,train
CC(C)(OC1C=CC(=CC=1)C1CC1(Cl)Cl)C(O)=O,0.050000001,-1.301029987,train
CC1ON=C(C=1C(=O)NC1C2SC(C)(C)C(C(O)=O)N2C1=O)C1=CC=CC=C1Cl,0.050000001,-1.301029987,train
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,0.050000001,-1.301029987,train
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.050000001,-1.301029987,test
FC1C=CC(=CC=1)C(C1C=CC(F)=CC=1)N1CCN(CC=CC2C=CC=CC=2)CC1,0.050000001,-1.301029987,train
CC(C)C(OC(=O)CC)OP(=O)(CC(=O)N1CC(CC1C(O)=O)C1CCCCC1)CCCCC1C=CC=CC=1,0.050000001,-1.301029987,train
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0.050000001,-1.301029987,train
COC12CC(CN(C)C1CC1=CN(C)C3=CC=CC2=C13)COC(=O)C1C=NC=C(Br)C=1,0.050000001,-1.301029987,train
CC(C)(C)NCC(O)COC1=CC=CC=C1C1CCCC1,0.050000001,-1.301029987,train
CN1CCN(CCCN2C3C=CC=CC=3SC3C=CC=CC2=3)CC1,0.050000001,-1.301029987,train
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.050000001,-1.301029987,train
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,0.050000001,-1.301029987,train
COC1N=C(C=C(NS(=O)(=O)C2C=CC(N)=CC=2)N=1)OC,0.050000001,-1.301029987,train
CC1CCCC(C)(C)C=1C=CC(C)=CC=CC(C)=CC(O)=O,0.050000001,-1.301029987,train
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.050000001,-1.301029987,train
OCCN1CCN(CCC=C2C3C=CC=CC=3SC3C=CC(=CC=32)C(F)(F)F)CC1,0.050000001,-1.301029987,train
CC(CC1C2C=CC=CC=2CCC2C=CC=CC=21)CN(C)C,0.050000001,-1.301029987,train
CC(C)=CCC1C(=O)N(C2C=CC=CC=2)N(C2C=CC=CC=2)C1=O,0.050000001,-1.301029987,train
CC(C)(OC1=CC=C(CCNC(=O)C2C=CC(Cl)=CC=2)C=C1)C(O)=O,0.050000001,-1.301029987,train
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,0.050000001,-1.301029987,train
CN1C2C=CC=CC=2C(NCCCCCCC(O)=O)C2=CC=C(Cl)C=C2S1(=O)=O,0.050000001,-1.301029987,train
CC12CCC3C(CCC4CC(=O)OCC43C)C1CCC2(C)O,0.050000001,-1.301029987,train
CC(NCCCC1C=C(C=CC=1)C(F)(F)F)C1=CC=CC2=CC=CC=C21,0.050000001,-1.301029991,train
CC1=NC(C)=C(C(C1C(=O)OCC)C1=CC=CC=C1C=CC(=O)OC(C)(C)C)C(=O)OCC,0.050000001,-1.301029987,train
CC(OC1OCCN(CC2NNC(=O)N=2)C1C1=CC=C(F)C=C1)C1C=C(C=C(C=1)C(F)(F)F)C(F)(F)F,0.050000001,-1.301029991,train
CN1C2CC(CC1CC2)OC(C1C=CC=CC=1)C1C=CC=CC=1,0.05,-1.301029996,test
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.05,-1.301029996,test
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0.05,-1.301029996,train
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.05,-1.301029996,train
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.05,-1.301029996,test
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.05,-1.301029996,train
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,0.05,-1.301029996,test
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.05,-1.301029996,train
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.05,-1.301029996,train
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.05,-1.301029996,train
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0.05,-1.301029996,train
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0.05,-1.301029996,train
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,0.05,-1.301029996,train
CC1(C)C2C3=CC=CC=C3C=CC=2[N+](CCCCS(O)(=O)=O)=C1/C=C/C=C/C=C/C=C1N(CCCCS(O)(=O)=O)C2=CC=C3C=CC=CC3=C2C1(C)C,0.05,-1.301029996,train
OC[C@H]1Oc2ccc(cc2O[C@@H]1c1ccc(c(c1)OC)O)[C@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1O)O,0.05,-1.301029996,train
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.05,-1.301029996,test
CC[C@@H](C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,0.05,-1.301029996,train
CCC(C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)(C)C,0.05,-1.301029996,train
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,0.05,-1.301029996,train
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,0.05,-1.301029996,train
OC[C@@H]1Oc2ccc(cc2O[C@H]1c1ccc(c(c1)OC)O)[C@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1O)O,0.05,-1.301029996,train
O=S(=O)(c1ccc2c(c1)cccc2)N1CCC(=CC1)c1ccccc1,0.05,-1.301029996,train
Fc1cccc(c1CSc1nnc(n1c1ccc(cc1)OCc1ccccc1)c1ccco1)Cl,0.05,-1.301029996,train
N#Cc1c(cccc1Cl)Oc1ccc(cc1)S(=O)(=O)N(Cc1ccccc1)C,0.05,-1.301029996,train
CC(=O)O[C@H]1C[C@]2([C@H](/C/1=C(/C(=O)O)\CCC=C(C)C)C[C@H]([C@@H]1[C@]2(C)CC[C@@H]2[C@]1(C)CC[C@H]([C@H]2C)O)O)C,0.05,-1.301029996,train
O=C(N1CCc2c1cccc2)CSc1nnc(c(n1)c1ccccc1)c1ccccc1,0.05,-1.301029996,train
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,0.05,-1.301029996,test
N#C/C(=C\c1ccc2c(c1)CCO2)/S(=O)(=O)c1ccc(cc1Cl)Cl,0.05,-1.301029996,train
COCCOCO/N=C/1\[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C(=O)O[C@@H]([C@@]([C@@H]([C@H]1C)O)(C)O)CC)C,0.05,-1.301029996,train
CCc1nccn1c1ccc(c(c1)F)N=C(c1cc(nn1c1ccc2c(c1)c(=N)[nH]o2)C(F)(F)F)O,0.05,-1.301029996,train
OCCN(CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1)F)O)CC,0.05,-1.301029996,train
OC[C@H]1CCCN1CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1)F)O,0.05,-1.301029996,train
COc1ccc(cc1F)[C@@H](N1CCN(C1=O)CCCc1ccc2c(n1)NCCC2)CC(=O)O,0.05,-1.301029996,train
OCC(=NC1CCN(CC1)Cc1ccc(cc1)Oc1nc2c(s1)cccc2)O,0.05,-1.301029996,train
CCCCN=C(N1Cc2c(C1)[nH]nc2N=C(Cc1ccc(cc1)N1CCCC1)O)O,0.05,-1.301029996,train
COc1cc2nc[nH]c(=Nc3cccc(c3F)Cl)c2cc1CN1CCC[C@H]1C(=N)O,0.05,-1.301029996,train
COc1cc2nc[nH]c(=Nc3cccc(c3F)Cl)c2cc1CN([C@@H](C(=N)O)C)C,0.05,-1.301029996,train
COc1cc2nc[nH]c(=Nc3cccc(c3F)Cl)c2cc1CN([C@H](C(=N)O)C)C,0.05,-1.301029996,train
FC(C(Oc1ccc(cc1)OC1CCN(CC1)S(=O)(=O)C[C@@]1(C)N=C(N=C1O)O)(F)F)F,0.05,-1.301029996,train
CC(Cn1c2ccc(cc2c2c1c1CCc3c(c1c1c2CNC1=O)cn(n3)C)Nc1ncccn1)C,0.05,-1.301029996,train
Cc1ccc(cc1c1ccc2c(c1)c[nH]c(=NCCN1CCOCC1)n2)C(=Nc1cccc(c1)C(F)(F)F)O,0.05,-1.301029996,train
CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC1COC2OCCC21)S(=O)(=O)C1=CC=C(N)C=C1,0.05,-1.301029996,train
COc1ccc(cn1)[C@@H](N1CCN(C1=O)CCCc1ccc2c(n1)N[C@H](CC2)C)CC(=O)O,0.05,-1.301029996,train
Fc1ccccc1c1cc(NCOc2cccnc2)n2c(n1)c(Br)cn2,0.05,-1.301029996,train
OC(=NC1CCN(CC1)CC1CCN(CC1)C(=O)C)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,0.05,-1.301029996,train
OC(=Nc1ccccc1CN1CCNCC1)OCC(c1ccccc1)Oc1cccc2c1cc(s2)C(=N)N,0.05,-1.301029996,train
OC(=Nc1c(C)n[nH]c1C)OCC(c1ccccc1)Oc1cccc2c1cc(s2)C(=N)N,0.05,-1.301029996,train
CNCc1n(C)nc(c1N=C(OCC(c1ccccc1)Oc1cccc2c1cc(s2)C(=N)N)O)C,0.05,-1.301029996,train
OC(=Nc1cccc(c1)N(C(=O)c1ccccc1Br)C)C1CCCC1,0.05,-1.301029996,train
CCOC(=Nc1cccc(c1)N=C(c1ccccc1Br)O)O,0.05,-1.301029996,train
CC[C@H]1CN2CCc3c([C@H]2C[C@@H]1C[C@@H]1NCCc2c1[nH]c1c2cccc1)[nH]c1c3cccc1,0.05,-1.301029996,train
CCC(C(=Nc1cccc(c1)N=C(c1ccccc1Br)O)O)(C)C,0.05,-1.301029996,train
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ncc(c3)C#N)[C@H]([C@H]([C@@H]1O)O)O,0.05,-1.301029996,train
Clc1ccn(=O)c(c1)C1OC2(c3c1cccc3)CCN(CC2)S(=O)(=O)c1ccc(cn1)C(F)(F)F,0.05,-1.301029996,train
OC(=O)[C@H]1NC[C@H](C1)Oc1ccc(c(c1)F)Cl,0.05,-1.301029996,train
CN1C[C@@H](C[C@H]1c1nc(C(=NCc2ccc(cc2)F)O)c(c(=O)n1C)O)OCc1ccccc1,0.05,-1.301029996,train
OCCN1CC2OC(C1)CN(C2)c1ccc(c(c1)OC)Nc1ncc(c(n1)c1cnc2n1cccc2)Cl,0.05,-1.301029996,train
COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)ccnc1C)O)C)Cc1cnccc1C,0.05,-1.301029996,train
OC[C@H]1O[C@H](Oc2ccc(cc2F)n2ccc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O,0.05,-1.301029996,train
OC[C@H]1O[C@H](Oc2ccc(cc2)N2CCc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O,0.05,-1.301029996,train
OC(=Nc1ccc(c(c1)Cl)Cl)N1CCN(CC1)C[C@@H]1CCCN(C1)C1CC1,0.05,-1.301029996,train
O=C(C1(CCCCCC1)c1cccs1)O[C@H]1CN2CCC1CC2,0.05,-1.301029996,train
O=C(C1(CCCCCC1)c1ccccc1)O[C@H]1CN2CCC1CC2,0.05,-1.301029996,train
ClC[C@@H]1CN(c2c1c1cccc3c1c(c2)OC(=N3)O)C(=O)c1cc2c([nH]1)ccc(c2)NC(=O)c1cc2c([nH]1)cccc2,0.05,-1.301029996,test
Fc1ccc(c(c1)F)[C@@H]1CN(C[C@H]1C(=O)N1CCC(CC1)c1cc(nn1c1ccc(c(c1)Cl)C)C)C(C)(C)C,0.05,-1.301029996,train
Fc1ccc(c(c1)F)[C@@H]1C[C@](C[C@H]1C(=O)N1CCC(CC1)c1nc(nn1c1ccc(c(c1)C)Cl)C)(C)N(C)C,0.05,-1.301029996,train
ClC[C@@H]1CN(c2c1c1cccc3c1c(c2)on(c3=O)C)C(=O)c1cc2c([nH]1)ccc(c2)NC(=O)c1cc2c([nH]1)cccc2,0.05,-1.301029996,train
Cc1ccc(cn1)CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.05,-1.301029996,train
O=C(C[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1)[NH+]=c1cc[nH][n-]1,0.05,-1.301029996,train
O=C(C1(CCCCCC1)C1=CC=CC1)O[C@H]1C[N+]2(CCC1CC2)CC(=O)[NH+]=c1cc[n-]cc1,0.05,-1.301029996,train
CC1=NC(C=C2C3=CC(F)=CC=C3NC2=O)=C(C)C1C(=O)NCCN(CC)CC,0.05,-1.301029996,train
COc1ncnc(c1C)Cn1cc(c2c1cccn2)C(=NCC1CC1)O,0.05,-1.301029996,train
CCN=C(Nc1nc2c(s1)n(C(C)C)c(=O)c(c2)c1ccc(nc1)OC)O,0.05,-1.301029996,train
CCN=C(Nc1nc2c(s1)n(CC1CC1)c(=O)c(c2)c1cccnc1)O,0.05,-1.301029996,train
COc1ncnc(c1C)Cn1cc(c2c1cc(C)cn2)C(=NCC(F)F)O,0.05,-1.301029996,train
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,0.05,-1.301029996,test
OC(=O)C=CC1C=CC=CC=1,0.0499,-1.301899454,test
CC12CC1(C)C(=O)N(C1C=C(Cl)C=C(Cl)C=1)C2=O,0.0499,-1.301899454,train
CC1C(N)=CC=CC=1CN1C=CC(=CC1=O)OCCC1=CC=CS1,0.0499,-1.301899454,train
CC1=NC(N=C1N)(C1CC1)C1C=C(C=CC=1)C1=CN=CC(=C1)C#CC,0.0499,-1.301899454,train
CC(C)C(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=C(F)C=C1,0.0499,-1.301899454,train
NC1=CC(=NC2=C(C=NN21)C#N)C1C=CC=CC=1,0.0499,-1.301899454,train
OC(=O)C1C=C(C=CC=1)C(=O)N1CCC(CC1)N1CCC(CC1)OC1=CC(Cl)=C(Cl)C=C1,0.0499,-1.301899454,train
CS(=O)CC1=CC=C(C2=CC=CC=C21)C(=O)NC1C=CC(=NC=1C(=O)NCC1CCC1)OCCOCCO,0.0499,-1.301899454,train
CN(C)CCNCC1C=CC(=CC=1)NC1N=C2C=CC(=CC2=CN=1)C1C=CN=CC=1,0.0499,-1.301899454,train
CCOP(=S)(OC1=NN(C=N1)C1C=CC=CC=1)OCC,0.049,-1.30980392,train
OC(=O)c1cc(CN2CCN(CC2)c2ccc(cc2)C(F)(F)F)c2n(c1=O)cccc2,0.049,-1.30980392,train
CN1CCN(CC1)c1cc2c(cc1OC(C)C)[nH]cc(c2=Nc1cccc(c1F)Cl)C(=N)O,0.049,-1.30980392,train
CCOc1cc2[nH]cc(c(=Nc3cccc(c3Cl)Cl)c2cc1N1CCCN(CC1)C(C)C)C(=N)O,0.049,-1.30980392,train
OC(=NC1CCN(CC1)C(=O)C1CC1)Nc1ccc(cc1)C(F)(F)F,0.049,-1.30980392,train
CN[C@H](C(=N[C@H]1CCC[C@@H]2N(C1=O)[C@@H]1CN(CC[C@@H]1C2)C(c1ccccc1)c1ccccc1)O)C,0.049,-1.30980392,train
O=C1C(=O)C(=C1N1CCN(CC1)CCc1ccccc1)NS(=O)(=O)c1c(C)noc1C,0.049,-1.30980392,train
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0.048989795,-1.309894379,train
CC1=NC(N=C1N)(C1C=C(C=CC=1)C1=CN=CC=C1)C1C=CC(F)=CC=1,0.0488,-1.311580178,test
COC1=CN=C(N=C1N1CCCCC1)C1=CC=CC=N1,0.0488,-1.311580178,train
CCS(=O)(=O)C1=CC(F)=C(C=C1)C1C=C(Cl)C=CC=1OCC(O)=O,0.0488,-1.311580178,train
CC(NC1=NC(=CN=C1C#N)NC1C=C(NN=1)C1CC1)C1C=CC(F)=CN=1,0.0488,-1.311580178,train
NC1=CC(=NC2=C(C=NN21)C#N)C1=CC=CS1,0.0488,-1.311580178,train
COC1C=C(OC)C(=CC=1S(=O)(=O)N(C1C=CC(C)=CC=1)C1C=CC(C)=CC=1)NC(=O)CCC(O)=O,0.0488,-1.311580178,train
CC(NC(=O)C1CCCCN1)C1=CC=C(C=C1)NC1N=C2C=CC(=CC2=CN=1)C1C=CN=CC=1,0.0488,-1.311580178,train
COC(=O)C(=COC)C1=CC=CC=C1OC1=CC(=NC=N1)OC1=CC=CC=C1C#N,0.048272334,-1.316301707,train
N#Cc1ccc(c(c1CC(=NCCONC(=N)N)O)F)NCC(c1cccc(c1)Cl)(F)F,0.048,-1.318758763,test
OCCN1CCN(CC1)c1cc2c(cc1OCC)[nH]cc(c2=Nc1cccc(c1Cl)Cl)C(=N)O,0.048,-1.318758763,train
O=C(C1CC1)Nc1ccc(cc1)N(C(=O)Cn1nnc2c1cccc2)Cc1cscc1,0.048,-1.318758763,train
O[C@H]1CCC[C@H](C1)N=C(c1noc(c1CN[C@H](C(F)(F)F)C)c1ccc(cc1)C(F)(F)F)O,0.048,-1.318758763,test
ON=C([C@](S(=O)(=O)C)(CCn1ncc(c1)c1ccccc1)C)O,0.048,-1.318758763,train
CCOC1C=CC(=CC=1)N1C(=NC2N=CC=CC=2C1=O)C(C)N(CC1=CN=CC=C1)C(=O)CC1C=CC(=CC=1)OC(F)(F)F,0.0477,-1.321481621,train
O=C1C2=CC=CC=C2C(C(=O)NCC2C=CC(=CC=2)OC(F)(F)F)N1CCC1=NC=C(F)C=N1,0.0477,-1.321481621,train
NC1N=CN=C2C=1C(COC1C=CC=C(Cl)C=1)=NN2C1CCOCC1,0.0477,-1.321481621,train
O=C1C2=CC=CC=C2C(C(=O)NCC2=CC(=C(F)C=C2)C(F)(F)F)N1CCC1N=CC(F)=CN=1,0.0477,-1.321481621,train
CNC1C(Br)=CN=C2N=C(NC2=1)C1C=CC(=CC=1)S(C)(=O)=O,0.0477,-1.321481621,train
NC1NC(=O)C(Cl)=C(N=1)C1C=CC=CC=1,0.0477,-1.321481621,train
COP(=S)(OC)SCN1C(=O)C2C=CC=CC=2C1=O,0.047696965,-1.321509255,train
COc1cc2ncnc(c2cc1OC1CCN(CC1)CC(=N)O)Nc1cccc(c1F)Cl,0.047,-1.327902142,train
OCCS(=O)(=O)c1cccc(c1)C#Cc1cc(Cl)ccc1OCC(=O)O,0.047,-1.327902142,train
Fc1cccc(c1)COc1ccc2c(n1)CCN=C2O,0.047,-1.327902142,train
N#Cc1c(ccn2c1nnc2CC(F)(F)F)N1CCC(CC1)c1cccc(c1OC)F,0.047,-1.327902142,train
COCC(N=C(c1nc(sc1C(=O)O)N1CC[C@H]([C@H](C1)OC)N=C(c1[nH]c(c(c1Cl)Cl)C)O)O)(COC)COC,0.047,-1.327902142,train
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.04698936,-1.328000466,train
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.046935716,-1.328496553,train
COC1C=C(C(C)C)C(=CC=1I)OC1=CN=C(N)N=C1N,0.0467,-1.330683119,train
O=C(NCC12CC3CC(C1)CC(C2)C3)C1C=C(CN2CC3CNCC(C2)O3)C=CC=1Cl,0.0467,-1.330683119,train
COC1C=C(C=CN=1)C1(N=C(N)C2C(F)=CC=CC1=2)C1C=C(C=CC=1)C1C=NC=NC=1,0.0467,-1.330683119,train
COC1N=C(NCC)N=C(NC(C)CC)N=1,0.0461,-1.336299075,train
Cc1ccc(C(=O)N(CCCN)C(c2nc3snc(C)c3c(=O)n2Cc2ccccc2)C(C)C)cc1,0.046,-1.337242168,train
CC(=O)N1C2CCCC1C=C(C2)CN1CCC(CC1)N=c1ccc2c([nH]1)ccc(c2)C(F)(F)F,0.046,-1.337242168,train
CN1CCN(CC1)c1ccc2c(c1)c(=Nc1cccc(c1Cl)Cl)c(c[nH]2)C(=N)O,0.046,-1.337242168,test
CCOc1cc2[nH]cc(c(=Nc3ccc(cc3F)F)c2cc1N1CCN(CC1)CC)C(=N)O,0.046,-1.337242168,train
OC(=O)c1ccc(c(c1)C)c1ccc(cc1)N1C(=O)N(C2(C1=O)CCN(CC2)Cc1ncccc1C)c1nccnc1,0.046,-1.337242168,train
CCS(=O)(=O)c1ccc(c(c1)C)c1cc(ccc1OCC(=O)O)C(F)(F)F,0.046,-1.337242168,train
OC(=O)c1cc(ccc1N1CC[C@@H](C1)OCc1ccccn1)C(F)(F)F,0.046,-1.337242168,train
OCCNCCNC1C=CC2C(=CC=CC=2N=1)NC(=O)CC12CC3CC(C1)CC(C2)C3,0.0457,-1.3400838,train
C1CC1NC1C=CC2=NN=C(C3C=CC=CC=3)N2N=1,0.0457,-1.3400838,train
O=C(C1C=CC=CC=1)N1CCC(CC1)C1=NC2=CC=CC=C2O1,0.0457,-1.3400838,train
NC1=NC(C2C=CC=C(F)C=21)(C1=CC(=NC=C1)C(F)(F)F)C1C=C(C=CC=1)C1C=NC=NC=1,0.0457,-1.3400838,train
CC1C=CC(NC(=O)C(CCOC)OC2=NC=NC3=C2C=NN3C2=CC=CC=C2Cl)=NC=1,0.0457,-1.3400838,train
CCC1=CC(=C(O)C=C1)C(C)(C)C,0.0454,-1.342944147,train
C1CC2=CC=CC3=CC=CC1=C23,0.045329087,-1.343623028,train
Cc1cc(C2CCCCC2)n(O)c(=O)c1,0.045,-1.346787486,train
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0.045,-1.346787486,train
OC1C=CC(=CC=1)C(=O)OC1C=CC=CC=1,0.045,-1.346787486,train
CC(=O)N1C2CCCC1C=C(C2)CN1CCC(CC1)N=c1ccc2c([nH]1)ccc(c2)OC(F)(F)F,0.045,-1.346787486,train
CC(=O)N1C2CCCC1C=C(C2)CN1CCC(CC1)N=c1ccc2c([nH]1)nc(cc2C(F)(F)F)C(F)(F)F,0.045,-1.346787486,train
COc1cc2[nH]cc(c(=Nc3cccc(c3Cl)Cl)c2cc1N1CCN(CC1)C)C(=N)O,0.045,-1.346787486,train
COc1cc2c(cc1OC)nnc(c2Nc1ccc(cc1F)F)C(=N)O,0.045,-1.346787486,train
CCN=C(Nc1ncc(c(c1)c1scc(n1)C(F)(F)F)c1cncc(c1)c1c(C)noc1C)O,0.045,-1.346787486,train
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)CC)C(=O)SCF,0.044782809,-1.348888667,train
CC1=NN(C2CCCCC2)C(N)=C1C1C=CC=CC=1,0.0447,-1.349692477,train
O=C(C1CCN(CC1)C1=NN=C(S1)N1C=CC=C1)N1CCN(CC2=CC3OCOC=3C=C2)CC1,0.0447,-1.349692477,train
CC(C)(C)CCN1CC(F)C(CC1)CNC(=O)C1C=C(Cl)C=C(Cl)C=1,0.0447,-1.349692477,train
O=C1C2=CC=CC=C2C(C(=O)NCC2C=CC=C(C=2)OC(F)(F)F)N1CCC1=NC=C(F)C=N1,0.0447,-1.349692477,train
COC1=CC=CC=C1CCNCC1C=CC(CCNCC(O)C2C=CC(O)=C3NC(=O)SC=23)=CC=1,0.0447,-1.349692477,train
CC(C)S(=O)(=O)N(C)C1=CC(=CC(NCC2CC2C)=N1)C(=O)NC(CC1=CC=CC=C1)C(N)CF,0.0447,-1.349692477,train
OC[C@@H](c1ccc(cc1)F)Nc1ncc(c(n1)N=c1[nH][nH]c(c1)C1CC1)Cl,0.044,-1.356547324,train
Fc1ccc(cc1)CN=C(c1nc(N(C(=O)C)C)c2c(c1O)nccc2)O,0.044,-1.356547324,train
CCN=C(Nc1ncc(c(c1)c1scc(n1)C(F)(F)F)c1cncc(c1)c1nnc(o1)O)O,0.044,-1.356547324,train
Clc1ccc2c(c1)ccc(=NC1CCN(CC1)CC1=CC3N(C(C1)CCC3)C(=O)C)[nH]2,0.044,-1.356547324,train
CN1CCN(CC1)c1cc2c(cc1F)[nH]cc(c2=Nc1cccc(c1Cl)Cl)C(=N)O,0.044,-1.356547324,train
OC(=Nc1ccccc1c1ccccc1)N1CCN2[C@@H](C1)C(=O)N(C2=O)[C@H]1C[C@@H]1c1ccccc1,0.044,-1.356547324,train
O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3ccc4c(c3)scn4)CCC1CC2,0.044,-1.356547324,train
O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2,0.044,-1.356547324,train
CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N1C(C)CC2=CC=CC=C12,0.0437,-1.359518563,train
CC1=NC=CN1C1SC(NC2C=NC=CN=2)=NC=1C1C=C(C=CC=1)C#N,0.0437,-1.359518563,train
CC1C=C(C=C(C)C=1OC)C1(N=C(N)C(C)=N1)C1C=C(C=CC=1)C1C=NC=NC=1,0.0437,-1.359518563,train
